UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
1001,1001,6095,test_user2,testing,test_user2-30tx,10,2025-08-02T09:07:57,2025-08-02T09:35:21,2025-08-02T09:37:15,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:07:57,,00:00:00,72960,114,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,00:27:24,526080,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1005,1005,6096,test_user6,testing,test_user6-3MUA,10,2025-08-02T09:07:57,2025-08-02T09:29:20,2025-08-02T09:30:55,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:07:57,,00:00:00,24320,95,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:21:23,164224,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1002,1002,6097,test_user3,testing,test_user3-rcMp,10,2025-08-02T09:07:57,2025-08-02T09:35:57,2025-08-02T09:37:02,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:07:57,,00:00:00,24960,65,,,,normal,0,/home/test_user3/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:28:00,322560,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1007,1007,6098,test_user8,testing,test_user8-3mHQ,10,2025-08-02T09:07:57,2025-08-02T09:35:57,2025-08-02T09:37:29,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:07:58,,00:00:00,58880,92,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,00:27:59,537280,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1009,1009,6099,test_user10,testing,test_user10-4jrV,10,2025-08-02T09:07:58,2025-08-02T09:35:57,2025-08-02T09:37:19,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:07:58,,00:00:00,20992,82,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:27:59,214912,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedMain;StartReceived,,,
1006,1006,6100,test_user7,testing,test_user7-xvrt,10,2025-08-02T09:07:58,2025-08-02T09:36:00,2025-08-02T09:37:56,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:07:58,,00:00:00,59392,116,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:28:02,430592,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1004,1004,6101,test_user5,testing,test_user5-TG6t,10,2025-08-02T09:07:58,2025-08-02T09:37:02,2025-08-02T09:38:45,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:07:59,,00:00:00,39552,103,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:29:03,334656,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1014,1014,6102,test_user15,testing,test_user15-eSOW,10,2025-08-02T09:08:06,2025-08-02T09:37:19,2025-08-02T09:38:36,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:06,,00:00:00,59136,77,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:29:13,673152,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1011,1011,6103,test_user12,testing,test_user12-7JEx,10,2025-08-02T09:08:07,2025-08-02T09:37:56,2025-08-02T09:39:21,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:07,,00:00:00,108800,85,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,00:29:49,1144960,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1013,1013,6104,test_user14,testing,test_user14-eLzm,10,2025-08-02T09:08:12,2025-08-02T09:38:45,2025-08-02T09:40:05,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:12,,00:00:00,92160,80,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,00:30:33,1055808,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1010,1010,6105,test_user11,testing,test_user11-iZjU,10,2025-08-02T09:08:17,2025-08-02T09:34:20,2025-08-02T09:36:01,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:17,,00:00:00,12928,101,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:26:03,100032,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1001,1001,6106,test_user2,testing,test_user2-uHve,10,2025-08-02T09:08:21,2025-08-02T09:39:21,2025-08-02T09:41:11,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:21,,00:00:00,28160,110,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:31:00,238080,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedMain;StartReceived,,,
1012,1012,6107,test_user13,testing,test_user13-DdtI,10,2025-08-02T09:08:26,2025-08-02T09:39:21,2025-08-02T09:41:08,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:26,,00:00:00,54784,107,,,,normal,0,/home/test_user13/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:30:55,474880,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1013,1013,6108,test_user14,testing,test_user14-B5RK,10,2025-08-02T09:08:28,2025-08-02T09:39:21,2025-08-02T09:40:45,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:28,,00:00:00,53760,84,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,00:30:53,592960,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1009,1009,6109,test_user10,testing,test_user10-xDGZ,10,2025-08-02T09:08:30,2025-08-02T09:40:06,2025-08-02T09:42:05,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:30,,00:00:00,91392,119,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:31:36,728064,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1005,1005,6110,test_user6,testing,test_user6-DvWL,10,2025-08-02T09:08:33,2025-08-02T09:40:45,2025-08-02T09:41:57,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:33,,00:00:00,36864,72,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:32:12,494592,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1003,1003,6111,test_user4,testing,test_user4-6CIA,10,2025-08-02T09:08:35,2025-08-02T09:36:20,2025-08-02T09:37:36,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:35,,00:00:00,9728,76,,,,normal,0,/home/test_user4/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:27:45,106560,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1006,1006,6112,test_user7,testing,test_user7-Q4lu,10,2025-08-02T09:08:35,2025-08-02T09:40:45,2025-08-02T09:41:57,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:35,,00:00:00,27648,72,,,,normal,0,/home/test_user7/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:32:10,370560,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1011,1011,6113,test_user12,testing,test_user12-88JN,10,2025-08-02T09:08:39,2025-08-02T09:41:57,2025-08-02T09:43:13,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:39,,00:00:00,97280,76,,,,normal,0,/home/test_user12/stochsimsched,,,,,,,batch-cpu,None,00:00:00,10,,,0:0,,,10M,10,10,00:33:18,1278720,1280,00:00:00,640,00:00:00,,,billing=640;cpu=640;mem=10M;node=10,billing=1280;cpu=1280;node=10,,,SchedMain;StartReceived,,,
1007,1007,6114,test_user8,testing,test_user8-7dj3,10,2025-08-02T09:08:40,2025-08-02T09:41:20,2025-08-02T09:43:13,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:40,,00:00:00,28928,113,,,,normal,0,/home/test_user8/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:32:40,250880,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1008,1008,6115,test_user9,testing,test_user9-ongu,10,2025-08-02T09:08:40,2025-08-02T09:42:05,2025-08-02T09:43:53,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:40,,00:00:00,55296,108,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:33:25,513280,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1017,1017,6116,test_user18,testing,test_user18-zRZf,10,2025-08-02T09:08:42,2025-08-02T09:43:13,2025-08-02T09:44:34,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:42,,00:00:00,62208,81,,,,normal,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:34:31,795264,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1001,1001,6117,test_user2,testing,test_user2-PGOv,10,2025-08-02T09:08:42,2025-08-02T09:43:13,2025-08-02T09:45:07,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:42,,00:00:00,43776,114,,,,normal,0,/home/test_user2/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:34:31,397632,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1004,1004,6118,test_user5,testing,test_user5-JpFD,10,2025-08-02T09:08:44,2025-08-02T09:43:53,2025-08-02T09:44:55,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:44,,00:00:00,71424,62,,,,normal,0,/home/test_user5/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,00:35:09,1214784,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1019,1019,6119,test_user20,testing,test_user20-eX9b,10,2025-08-02T09:08:44,2025-08-02T09:08:49,2025-08-02T09:09:59,COMPLETED,0:0,1,system_testing,172800,2025-08-02T09:08:44,,00:00:00,44800,70,,,high,high,0,/home/test_user20/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,00:00:05,1600,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedMain;StartReceived,,,
1018,1018,6120,test_user19,testing,test_user19-HxVx,10,2025-08-02T09:08:45,2025-08-02T09:42:50,2025-08-02T09:44:04,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:45,,00:00:00,18944,74,,,,normal,0,/home/test_user19/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:34:05,261760,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1016,1016,6121,test_user17,testing,test_user17-GiVY,10,2025-08-02T09:08:48,2025-08-02T09:44:34,2025-08-02T09:46:13,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:48,,00:00:00,38016,99,,,,normal,0,/home/test_user17/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:35:46,412032,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1015,1015,6122,test_user16,testing,test_user16-n4Af,10,2025-08-02T09:08:48,2025-08-02T09:44:55,2025-08-02T09:46:58,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:48,,00:00:00,94464,123,,,,normal,0,/home/test_user16/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:36:07,832128,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1010,1010,6123,test_user11,testing,test_user11-I3yo,10,2025-08-02T09:08:48,2025-08-02T09:44:20,2025-08-02T09:45:29,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:48,,00:00:00,17664,69,,,,normal,0,/home/test_user11/stochsimsched,,,,,,,batch-cpu,None,00:00:00,2,,,0:0,,,2M,2,2,00:35:32,272896,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1015,1015,6084,test_user16,testing,test_user16-CLa3,10,2025-08-02T09:08:49,2025-08-02T10:10:42,2025-08-02T10:12:40,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:10:50,,00:00:00,45312,118,,,,normal,1,/home/test_user16/stochsimsched,,,,,,,batch-cpu,BeginTime,00:00:00,3,,,0:15,,,3M,3,3,00:59:52,689664,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1000,1000,6124,test_user1,testing,test_user1-HJry,10,2025-08-02T09:08:51,2025-08-02T09:44:55,2025-08-02T09:46:19,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:51,,00:00:00,43008,84,,,,normal,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,4,,,0:0,,,4M,4,4,00:36:04,553984,512,00:00:00,256,00:00:00,,,billing=256;cpu=256;mem=4M;node=4,billing=512;cpu=512;node=4,,,SchedMain;StartReceived,,,
1002,1002,6125,test_user3,testing,test_user3-UhRd,10,2025-08-02T09:08:55,2025-08-02T09:45:29,2025-08-02T09:46:39,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:55,,00:00:00,53760,70,,,,normal,0,/home/test_user3/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:36:34,842496,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1013,1013,6126,test_user14,testing,test_user14-6RyR,10,2025-08-02T09:08:57,2025-08-02T09:46:39,2025-08-02T09:47:53,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:08:57,,00:00:00,85248,74,,,,normal,0,/home/test_user14/stochsimsched,,,,,,,batch-cpu,None,00:00:00,9,,,0:0,,,9M,9,9,00:37:42,1302912,1152,00:00:00,576,00:00:00,,,billing=576;cpu=576;mem=9M;node=9,billing=1152;cpu=1152;node=9,,,SchedMain;StartReceived,,,
1014,1014,6127,test_user15,testing,test_user15-nE8D,10,2025-08-02T09:09:02,2025-08-02T09:46:20,2025-08-02T09:47:54,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:09:02,,00:00:00,60160,94,,,,normal,0,/home/test_user15/stochsimsched,,,,,,,batch-cpu,None,00:00:00,5,,,0:0,,,5M,5,5,00:37:18,716160,640,00:00:00,320,00:00:00,,,billing=320;cpu=320;mem=5M;node=5,billing=640;cpu=640;node=5,,,SchedBackfill;StartReceived,,,
1008,1008,6128,test_user9,testing,test_user9-gcr4,10,2025-08-02T09:09:03,2025-08-02T09:46:58,2025-08-02T09:48:39,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:09:03,,00:00:00,77568,101,,,,normal,0,/home/test_user9/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:37:55,873600,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1017,1017,6129,test_user18,testing,test_user18-K5N1,10,2025-08-02T09:09:05,2025-08-02T09:47:53,2025-08-02T09:49:08,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:09:05,,00:00:00,57600,75,,,,normal,0,/home/test_user18/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:38:48,893952,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1005,1005,6130,test_user6,testing,test_user6-qO6Y,10,2025-08-02T09:09:07,2025-08-02T09:37:50,2025-08-02T09:38:55,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:09:07,,00:00:00,8320,65,,,,normal,0,/home/test_user6/stochsimsched,,,,,,,batch-cpu,None,00:00:00,1,,,0:0,,,1M,1,1,00:28:43,110272,128,00:00:00,64,00:00:00,,,billing=64;cpu=64;mem=1M;node=1,billing=128;cpu=128;node=1,,,SchedBackfill;StartReceived,,,
1002,1002,6131,test_user3,testing,test_user3-cEXP,10,2025-08-02T09:09:10,2025-08-02T09:09:16,2025-08-02T09:10:41,COMPLETED,0:0,1,system_testing,172800,2025-08-02T09:09:10,,00:00:00,65280,85,,,high,high,0,/home/test_user3/stochsimsched,,,,,,,batch-cpu,None,00:00:00,6,,,0:0,,,6M,6,6,00:00:06,2304,768,00:00:00,384,00:00:00,,,billing=384;cpu=384;mem=6M;node=6,billing=768;cpu=768;node=6,,,SchedMain;StartReceived,,,
1009,1009,6132,test_user10,testing,test_user10-PPRi,10,2025-08-02T09:09:11,2025-08-02T09:47:53,2025-08-02T09:49:02,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:09:11,,00:00:00,26496,69,,,,normal,0,/home/test_user10/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:38:42,445824,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
1017,1017,6088,test_user18,testing,test_user18-KImG,10,2025-08-02T09:09:16,2025-08-02T10:12:51,2025-08-02T10:14:52,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:11:17,,00:00:00,30976,121,,,,normal,1,/home/test_user18/stochsimsched,,,,,,,batch-cpu,BeginTime,00:00:00,2,,,0:15,,,2M,2,2,01:01:34,472832,256,00:00:00,128,00:00:00,,,billing=128;cpu=128;mem=2M;node=2,billing=256;cpu=256;node=2,,,SchedBackfill;StartReceived,,,
1000,1000,6133,test_user1,testing,test_user1-GqxE,10,2025-08-02T09:09:19,2025-08-02T09:47:54,2025-08-02T09:49:26,COMPLETED,0:0,1,system_testing,86400,2025-08-02T09:09:19,,00:00:00,35328,92,,,,normal,0,/home/test_user1/stochsimsched,,,,,,,batch-cpu,None,00:00:00,3,,,0:0,,,3M,3,3,00:38:35,444480,384,00:00:00,192,00:00:00,,,billing=192;cpu=192;mem=3M;node=3,billing=384;cpu=384;node=3,,,SchedMain;StartReceived,,,
